,rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
5768,5769,Patiala Peg,https://www.zomato.com/udaipur/patiala-peg-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Le Roi, City Railway Station, City Centre, Udaipur",Udaipur,24.5681322873,73.6991553381,11 AM to 11 PM,0.0,North Indian,"['Cash', 'Debit Card', 'Credit Card', 'Above 18 Only', 'Air Conditioned', 'Indoor Seating', 'Fullbar']"
5771,5772,The Wilderness- Shikarbadi Hotel,https://www.zomato.com/udaipur/the-wilderness-shikarbadi-hotel-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Goverdhan Vilas, Sector 14, Hiran Magri, Udaipur",Udaipur,24.5431392433,73.6773278564,11:30 AM to 10:30 PM,0.0,Rajasthani,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Above 18 Only', 'Fullbar', 'Indoor Seating', 'Serves Cocktails']"
5778,5779,Rajputana Hotel,https://www.zomato.com/udaipur/rajputana-hotel-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"37, Chetak Circle",Udaipur,24.591585664,73.690604791,11 AM to 10 PM (Mon-Sun),0.0,North Indian,"['Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'No Alcohol Available', 'Indoor Seating']"
5782,5783,Radakrishna Jal Pan Garh,https://www.zomato.com/udaipur/radakrishna-jal-pan-garh-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Jagdish Temple, City Palace Road, Chandpole, Udaipur",Udaipur,24.5795928943,73.6840263382,8 AM to 8 PM (Mon-Sun),0.0,Street Food,"['Cash', 'Breakfast', 'Takeaway Available', 'Pure Veg', 'Indoor Seating']"
5783,5784,Annapurna Bhojnalaya,https://www.zomato.com/udaipur/annapurna-bhojnalaya-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"41, HDFC Bank, Chetak Circle, City Centre, Udaipur",Udaipur,24.5915557871,73.69074292479999,10 AM to 10 PM (Mon-Sun),3.2,North Indian,"['Dinner', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Cash', 'Pure Veg', 'Indoor Seating']"
5788,5789,Krishna Bhojnalaya,https://www.zomato.com/udaipur/krishna-bhojnalaya-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13 Surajpole, Sarang Marg, City Centre, Udaipur",Udaipur,24.5789355393,73.695961833,"11 AM to 4:30 PM, 7 PM to 11 PM (Mon-Sun)",0.0,North Indian,"['Lunch', 'Dinner', 'Cash', 'Pure Veg', 'Indoor Seating']"
5789,5790,Ambika Rajputana Restaurant,https://www.zomato.com/udaipur/ambika-rajputana-restaurant-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"40, Chetak Circle, City Centre, Udaipur",Udaipur,24.591553958,73.6906601116,11 AM to 10 PM,0.0,North Indian,"['Lunch', 'No Alcohol Available', 'Takeaway Available', 'Cash', 'Indoor Seating']"
5790,5791,Kailash Bhojanalaya,https://www.zomato.com/udaipur/kailash-bhojanalaya-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"36, Chetak Circle, City Centre, Udaipur",Udaipur,24.5916222479,73.6905504763,9 AM to 11 PM,0.0,North Indian,"['Dinner', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Pure Veg', 'Indoor Seating']"
5792,5793,Om Neelam Bhojanalaya,https://www.zomato.com/udaipur/om-neelam-bhojanalaya-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34, Chetak Circle, City Centre, Udaipur",Udaipur,24.5916374911,73.6905682459,"10 AM to 3 PM, 6:30 PM to 10:30 PM (Mon-Sun)",0.0,North Indian,"['Dinner', 'Lunch', 'Cash', 'Takeaway Available', 'Pure Veg', 'Indoor Seating']"
5793,5794,Idana Restaurant,https://www.zomato.com/udaipur/idana-restaurant-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opp Sabji Mandi Circle, Near Railway Crossing Main Road",Udaipur,24.5547149687,73.707007505,6 AM to 10 PM (Mon-Sun),0.0,North Indian,"['Lunch', 'Takeaway Available', 'Dinner', 'Breakfast', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
5794,5795,Sunder Hotel,https://www.zomato.com/udaipur/sunder-hotel-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19, Chetak Circle, City Centre, Udaipur",Udaipur,24.5917146221,73.6903332174,9 AM to 10 PM (Mon-Sun),0.0,Beverages,"['Takeaway Available', 'Lunch', 'Breakfast', 'No Alcohol Available', 'Cash', 'Dinner', 'Pure Veg', 'Indoor Seating']"
5795,5796,Life Style-Grand Sita,https://www.zomato.com/udaipur/life-style-grand-sita-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Grand Sita, 46-47, Kamlawadi, Inside Udiyapole, City Centre, Udaipur",Udaipur,24.576166744,73.69705785069999,11 AM to 11 PM (Mon-Sun),0.0,Finger Food,"['Lunch', 'Credit Card', 'Cash', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Above 18 Only', 'Fullbar']"
5797,5798,Level 5,https://www.zomato.com/udaipur/level-5-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Horizon, 57/2 New Fatehpura, Near Sukhadia Circle, Panchwati, Udaipur",Udaipur,24.5988531454,73.69151137770001,"6:30pm – 11:30pm (Mon-Wed),6:30pm – 11:45pm (Thu-Sun)",3.9,"Continental, Chinese, North Indian","['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Rooftop', 'Table booking recommended']"
5799,5800,Liquid Lounge -  Ramada Udaipur,https://www.zomato.com/udaipur/liquid-lounge-ramada-udaipur-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ramada Udaipur Resort & Spa, Rampura Circle, Khodiyat Road, Fateh Sagar, Udaipur",Udaipur,24.583499756,73.6489742249,11 AM to 11 PM,3.3,Finger Food,"['Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Valet Parking Available', 'Indoor Seating', 'Above 18 Only', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Table booking recommended']"
5802,5803,Meals On Wheels,https://www.zomato.com/udaipur/meals-on-wheels-1-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"580, Bhopalpura Math, Near St. Paul&#039;s School, Udaipur",Udaipur,24.5944849028,73.6968164518,5pm – 11pm (Mon-Sun),3.5,Fast Food,"['Dinner', 'Takeaway Available', 'Cash', 'Outdoor Seating', 'Pure Veg']"
5804,5805,Hungry Monkeys,https://www.zomato.com/hungry-monkeys-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1371, Ganesh Nagar, near Bilali masjid,Pahada, Udaipur",Udaipur,24.594061,73.722634,"4 PM to 10:30 PM (Mon-Thu, Sat), 1:23 PM to 10:30 PM (Fri), 10 AM to 10:30 PM (Sun)",3.5,Fast Food,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Delivery', 'Indoor Seating', 'Pure Veg']"
5805,5806,Dawat,https://www.zomato.com/udaipur/dawat-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Khawaja Complex, Near Lok Kala Mandal, Madhuban, Panchwati, Udaipur",Udaipur,24.5937,73.6912,5pm – 11pm (Mon-Sun),3.2,North Indian,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Pure Veg']"
5806,5807,The Poha Truck,https://www.zomato.com/the-poha-truck-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mali Colony Road, Sec 3, 100 Ft. Road, Hiran Magri, Udaipur",Udaipur,24.5749273064,73.70866812770001,9 AM to 10 PM,3.1,Street Food,"['Cash', 'Takeaway Available', 'Lunch', 'Breakfast', 'Delivery', 'Dinner', 'Digital Payments Accepted', 'Indoor Seating']"
5807,5808,Chef On Wheels,https://www.zomato.com/udaipur/chef-on-wheels-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Truck 1, Rani Road, Opposite Radisson Blu, Near Sanjay Garden, Fateh Sagar, Udaipur",Udaipur,24.5939199985,73.6675180122,2 PM to 11 PM,3.1,Fast Food,"['Cash', 'Dinner', 'Takeaway Available', 'Lunch', 'Delivery']"
5808,5809,Raj Fast Food,https://www.zomato.com/udaipur/raj-fast-food-fatehpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Outside Mangal Shree Garden, Fatehpura Road,  Udaipur",Udaipur,24.613573,73.689128,4 PM to 10 PM,0.0,"Chinese, Fast Food","['Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
5809,5810,Jumbo Dabeli Center,https://www.zomato.com/udaipur/jumbo-dabeli-center-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Outside Lakecity Honda, Bank Tiraha, Town Hall Road, City Center, Udaipur, City Centre, Udaipur",Udaipur,24.6098174362,73.6884989217,,3.0,Fast Food,"['Cash', 'Pure Veg', 'Digital Payments Accepted']"
5812,5813,Club Skypark,https://www.zomato.com/udaipur/club-skypark-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8th Floor, Arvanah Mall, Hathipole Main Road, Chandpole, Udaipur",Udaipur,24.5873818009,73.6883222312,12 Noon to 11 PM,3.3,"Chinese, Continental","['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Indoor Seating', 'Live Music', 'Table reservation required', 'DJ', 'Digital Payments Accepted']"
5813,5814,Fire&Ice Restaurant & Cafe,https://www.zomato.com/udaipur/fire-ice-restaurant-cafe-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"U.K Complex, Near The Celestial Garden, Pratap Nagar, Bhuwana Bypass, Udaipur.",Udaipur,24.601557,73.743512,11 AM to 11 PM,0.0,"North Indian, Chinese","['No Alcohol Available', 'Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'DJ', 'Air Conditioned', 'Pure Veg', 'All Day Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Brunch', 'Desserts and Bakes']"
5815,5816,Shree Ji Fast Food And Ice Cream,https://www.zomato.com/udaipur/shree-ji-fast-food-and-ice-cream-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Celebration Mall, Bhuwana, Udaipur",Udaipur,24.6099402791,73.6885435134,12 Noon to 10 PM,0.0,Cafe,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
6167,6168,Temptation,https://www.zomato.com/udaipur/temptation-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"100 Feet Main Road, Shobhagpura, Shobhagpura, Udaipur",Udaipur,24.6022701394,73.70914120229999,11 AM to 10:30 PM (Mon-Sun),3.3,"North Indian, Chinese, Cafe","['Delivery', 'Takeaway Available', 'Cash', 'Credit Card', 'Dinner', 'Lunch', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted']"
6187,6188,Lotus Restaurant,https://www.zomato.com/udaipur/lotus-restaurant-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15, Bhattiyani Chohatta, Chandpole, Udaipur",Udaipur,24.5788181541,73.68496779350001,11 AM to 10:30 PM,3.3,"North Indian, Cafe","['Lunch', 'Dinner', 'Cash', 'Indoor Seating']"
6210,6211,"Mann Made Time The Mann""s Cafe",https://www.zomato.com/udaipur/mann-made-time-the-mann-s-cafe-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Rk Circle Marble, Celebration Mall Road, Pulla, Bhuwana, Udaipur",Udaipur,24.607518,73.699626,11 AM to 11 PM,3.2,"North Indian, Cafe","['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned']"
6281,6282,Shivali Restaurant & Dining Hall,https://www.zomato.com/udaipur/shivali-restaurant-dining-hall-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29, Chetak Circle, City Centre, Udaipur",Udaipur,24.5919536363,73.6902279407,"8 AM to 3 PM, 6 PM to 10 PM (Mon-Sun)",3.6,North Indian,"['Cash', 'Takeaway Available', 'Dinner', 'Breakfast', 'Lunch', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']"
6286,6287,Delhi Darbar,https://www.zomato.com/udaipur/delhi-darbar-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Le Roi, City Railway Station, City Centre, Udaipur, City Centre, Udaipur",Udaipur,24.5680789258,73.6991063878,7am – 11pm (Mon-Sun),3.4,North Indian,"['Breakfast', 'Takeaway Available', 'Cash', 'Dinner', 'Lunch', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned']"
6298,6299,The Royal Inn Restaurant,https://www.zomato.com/udaipur/the-royal-inn-restaurant-bhopalpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, New 100 Feet Road, Near University Road, Bhopalpura, Udaipur",Udaipur,24.593078,73.71,11 AM to 11 PM,3.7,North Indian,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Serves Jain Food', 'Digital Payments Accepted', 'Pure Veg']"
6301,6302,Neelam Restaurant,https://www.zomato.com/udaipur/neelam-restaurant-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18 Gangaur Ghat, Above Indusind Bank ATM, Near Jagdish Temple, Near Chandpole, Udaipur",Udaipur,24.5801109096,73.68313618,9:30 AM to 10 PM,3.8,Rajasthani,"['Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Pure Veg']"
6303,6304,Shree Venkatesh Restaurant,https://www.zomato.com/udaipur/shree-venkatesh-restaurant-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29, City Station Road",Udaipur,24.5782662898,73.6966920644,8:30 AM to 11 PM (Mon-Sun),3.4,"Rajasthani, Gujarati, North Indian","['Dinner', 'Breakfast', 'Cash', 'Takeaway Available', 'Lunch', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Air Conditioned', 'Pure Veg']"
6305,6306,Aapno Darbar,https://www.zomato.com/udaipur/aapno-darbar-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Jada Ganesh Ji Temple, Chandpole, Udaipur",Udaipur,24.5825424124,73.67990612979999,"12Midnight to 1:45AM, 10AM to 12Midnight (Mon, Wed, Thu), 12Midnight to 1:30AM, 10AM to 12Midnight (Tue),12Midnight to 1:45AM, 10:30AM to 12Midnight (Fri),12Midnight to 1:55AM, 10:30AM to 12Midnight (Sat),12Midnight to 2AM, 10AM to 12Midnight (Sun)",3.4,North Indian,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Outdoor Seating']"
6308,6309,Kotra Haveli,https://www.zomato.com/udaipur/kotra-haveli-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Kotra Haveli, 12, Surya Marg, Opposite Jagdish Temple",Udaipur,24.580062,73.685408,8 AM to 10 PM,3.7,"Indian, Chinese, Continental","['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Breakfast', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Buffet', 'Table booking recommended', 'Rooftop']"
6309,6310,Green Tree Restaurant,https://www.zomato.com/udaipur/green-tree-restaurant-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector 5, 120 Feet Road, Opposite Sunrise Hospital, Hiran Magri, Udaipur",Udaipur,24.56348,73.72941,11 AM to 11 PM,3.6,North Indian,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
6313,6314,Payal Coffee Cafe,https://www.zomato.com/udaipur/payal-coffee-cafe-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fateh Sagar Road, Bombay Market, Fateh Sagar, Udaipur",Udaipur,24.599267433,73.6787903309,8 AM to 12:30 AM,3.7,"Street Food, Fast Food","['Lunch', 'Takeaway Available', 'Debit Card', 'Breakfast', 'Cash', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']"
6314,6315,Manwar,https://www.zomato.com/udaipur/manwar-pichola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C18, Hardas Ji Ki Magri, Udai Villas Road, Pichola, Udaipur",Udaipur,24.5806920354,73.6701918393,8 AM to 11 PM (Mon-Sun),3.5,"Rajasthani, North Indian","['Takeaway Available', 'Breakfast', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Dinner', 'Cash', 'Indoor Seating', 'Rooftop', 'Smoking Area', 'Air Conditioned']"
6931,6932,Greco House Rooftop Restaurant,https://www.zomato.com/udaipur/greco-house-rooftop-restaurant-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4, Lal Ghat, Chandpole, Udaipur",Udaipur,24.5799264488,73.6829363555,8 AM to 11 PM (Mon-Sun),3.3,"North Indian, Continental","['Cash', 'Takeaway Available', 'Dinner', 'Breakfast', 'No Alcohol Available', 'Lunch', 'Outdoor Seating', 'Table Reservation Not Required', 'Wifi', 'Smoking Area']"
6934,6935,Machaan,https://www.zomato.com/udaipur/machaan-pichola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A/8, Haridas Ji Ki Magri, Trident Road, Pichola, Udaipur",Udaipur,24.5820975805,73.6699678749,8 AM to 11 PM (Mon-Sun),3.4,"North Indian, Fast Food","['Breakfast', 'Takeaway Available', 'Debit Card', 'Dinner', 'Lunch', 'Credit Card', 'Cash', 'Smoking Area', 'Air Conditioned', 'Rooftop', 'Indoor Seating', 'Wifi']"
6935,6936,Panorama Rooftop Restaurant,https://www.zomato.com/udaipur/panorama-rooftop-restaurant-pichola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Panorama Guest House, Hanuman Ghat, Outside Chandpole",Udaipur,24.580318542,73.6797954887,7 AM to 11 PM (Mon-Sun),3.4,"North Indian, Chinese, Italian","['Lunch', 'Breakfast', 'Credit Card', 'Cash', 'Takeaway Available', 'Dinner', 'Debit Card', 'Outdoor Seating', 'Smoking Area', 'Wifi', 'Rooftop']"
6955,6956,Cafe De Zostal,https://www.zomato.com/udaipur/cafe-de-zostal-pichola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25/26, New Ghat, Pichola, Udaipur",Udaipur,24.583803,73.683044,11 AM to 11 PM,3.7,"North Indian, Fast Food","['Breakfast', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Smoking Area', 'Outdoor Seating', 'Wifi']"
7137,7138,Jaisalmer Kitchen,https://www.marriott.com.au/hotels/hotel-information/restaurant/jsamc-jaisalmer-marriott-resort-and-spa/,"Jaisalmer - Sam - Dhanana Road Police Line Jaisalmer, Jaisalmer 345001 India",Jaisalmer,26.93838,70.89631,06:30 AM - 11:00 PM,5.0 ,"Bar, Pub, Asian","Reservations, Table Service, Seating, Wheelchair Accessible"
7138,7139,The Traveler's Cup Premium Coffee Shop,http://www.facebook.com/TheTravelersCupPremiumCoffeeShop/,"Inside Dharan Book Store, Opposite Sun Temple, Vyasa Para, Inside Fort, Jaisalmer 345001 India",Jaisalmer,26.912542,70.91212,09:30 AM - 9:30 PM,5.0 ,"Cafe, Healthy","Takeout, Free Wifi, Accepts Credit Cards, Table Service, Free off-street parking, Digital Payments"
7139,7140,Prithvi Restaurant,,"Kalakar Colony, Jaisalmer 345001 India",Jaisalmer,26.919054,70.911575,07:30 AM - 11:00 PM,5.0 ,"Indian, Fast food, European, Asian","Reservations, Seating, Parking Available, Validated Parking, Serves Alcohol, Table Service"
7140,7141,The Turban restaurant and cafe,http://resturenttheturbanandcafe.business.site/,"Artist Colony Near Sunset Point, Jaisalmer 345001 India",Jaisalmer,26.919537,70.91153,08:30 AM - 10:30 PM,5.0 ,"Indian, Cafe, Barbecue","Reservations, Outdoor Seating, Seating, Free Wifi, Table Service, Delivery, Takeout, Parking Available, Digital Payments, Live Music, Family style"
7141,7142,Hotel Pol Haveli Restaurant,http://www.hotelpolhaveli.com/,"Dedansar Road Near Hanuman Circle, Jaisalmer 345001 India",Jaisalmer,26.91977,70.909584,09:00 AM - 11:00 PM,5.0 ,"Indian, Asian","Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Free Wifi, Table Service"
7142,7143,Kuku Coffee Shop,https://www.facebook.com/Kukucoffeeshop-427306327368864/,"Inside Jaisalmer Fort, Near Hari Om Jewellers, Chougen Para, Jaisalmer 345001 India",Jaisalmer,26.914143,70.91214,09:30 AM - 9:30 PM,5.0 ,"Indian, Fast food, Cafe, Healthy","Outdoor Seating, Seating, Cash Only, Free Wifi, Street Parking, Free off-street parking, Wine and Beer, Table Service"
7143,7144,Jaisalmer Oasis Restaurant,http://jaisalmer-oasis-restaurant.business.site/,"Vyasa Pada, Inside Fort Jaisalmer, Near Jain Temple, Jaisalmer 345001 India",Jaisalmer,26.912106,70.91161,07:00 AM - 11:30 PM,5.0 ,"Italian, Indian, Asian","Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Free Wifi, Table Service"
7144,7145,The Panorama Jaisalmer,http://www.facebook.com/thepanoramajsm/,"On Fort Kotari Para, Jaisalmer 345001 India",Jaisalmer,26.912764,70.914505,08:00 AM - 10:00 PM,5.0 ,"Indian, Asian, Vegetarian Friendly",None
7145,7146,Pleasant Haveli - Roof Top Restaurant,http://www.pleasanthaveli.com,"ChainPura Street - Gandhi Chowk, Jaisalmer 345001 India",Jaisalmer,26.91731,70.91113,07:00 AM - 10:00 PM,5.0 ,"Indian, Asian, International","Outdoor Seating, Parking Available, Free off-street parking, Serves Alcohol, Wine and Beer, Free Wifi, Takeout, Reservations, Seating, Accepts Credit Cards, Table Service"
7146,7147,Green park restaurant,http://www.greenparkresourt.com,"Air Force Road Near Air Force Station Jaisalmer, Jaisalmer 345001 India",Jaisalmer,26.903673,70.90728,09:00 AM - 11:00 PM,5.0 ,"Indian, Asian","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Valet Parking, Television, Highchairs Available, Accepts Credit Cards, Table Service"
7147,7148,Abu Safari Restaurant,http://www.abusafari.in,"Ring Road front of Fort,, Jaisalmer 345001 India",Jaisalmer,26.911358,70.91331,12:00 AM - 11:59 PM,5.0 ,"American, Chinese, Indian, European, Asian","Reservations, Outdoor Seating, Seating, Street Parking, Validated Parking, Serves Alcohol, Cash Only, Free Wifi, Table Service"
